Time (s),Pressure (PSI),Temperature (°C),Flow Rate (L/min),Valve State,Alert Status
5035,65.26577781131361,29.526186880919585,15.594054162085763,OPEN,HIGH PRESSURE
5040,41.27615823318404,28.755994249477894,7.054993552162065,CLOSE,LOW PRESSURE
5045,64.93994615973787,29.776305737336163,15.859975108699047,OPEN,HIGH PRESSURE
5050,44.54687781042186,28.75968289181725,8.755012952088357,HOLD,NORMAL
5055,68.11805150958807,28.766974333129866,12.979287576611927,OPEN,HIGH PRESSURE
5060,69.88826477669073,28.364289190974517,15.38440162239636,OPEN,HIGH PRESSURE
5065,30.639654604913154,25.901324997923563,6.491550298553479,CLOSE,LOW PRESSURE
5070,36.233003723985334,27.59223925498303,7.824841348779273,CLOSE,LOW PRESSURE
5075,66.39774260332145,31.063538441148197,14.515025535816127,OPEN,HIGH PRESSURE
5080,60.376379435779256,27.60995748229588,16.318860854264113,OPEN,HIGH PRESSURE
5085,47.37562879456983,26.39521344471903,13.59318168345098,HOLD,NORMAL
5090,31.545744298519843,24.58744293616424,7.887783403417542,CLOSE,LOW PRESSURE
5095,31.045321963958934,29.238771969115053,8.803069100246953,CLOSE,LOW PRESSURE
5100,51.74506205972909,28.267489439353938,11.91129079941268,HOLD,NORMAL
5105,67.39551263804115,28.97552082197631,10.395401506409307,OPEN,HIGH PRESSURE
5110,62.479390026963586,28.693861690452056,17.859696177653554,OPEN,HIGH PRESSURE
5115,68.8666252672163,29.32818613259609,14.888412206912822,OPEN,HIGH PRESSURE
5120,33.509819967757565,25.72297601700788,8.374474939159596,CLOSE,LOW PRESSURE
5125,32.51762309090084,26.63789289447056,13.195181205822863,CLOSE,LOW PRESSURE
5130,37.32788329710423,27.827301786341067,13.282329172482536,CLOSE,LOW PRESSURE
5135,59.114254071469254,27.017565082807707,10.77222565174986,HOLD,NORMAL
5140,46.658534777933546,27.96026162434208,9.60675457801237,HOLD,NORMAL
5145,37.97646388017544,26.115275148236694,13.186713023348336,CLOSE,LOW PRESSURE
5150,46.824255508234764,27.5685905079514,11.711515263284387,HOLD,NORMAL
5155,65.17600319276075,28.050570633570214,11.81367850543004,OPEN,HIGH PRESSURE
5160,33.85804252546845,25.858152902957784,12.540607798309894,CLOSE,LOW PRESSURE
5165,44.59849564625104,30.45822013251014,11.855890045453863,HOLD,NORMAL
5170,62.74053589602853,28.263248565177463,11.860409784919169,OPEN,HIGH PRESSURE
5175,42.50011925220615,26.340563143953553,13.309892185720162,HOLD,NORMAL
5180,46.923566854560605,28.564448872956692,10.495970564161901,HOLD,NORMAL
5185,36.69214722319801,29.25662496750965,10.280444247256506,CLOSE,LOW PRESSURE
5190,65.16564955887355,27.971097489222114,12.615270274718204,OPEN,HIGH PRESSURE
5195,57.13337191260153,28.340060467712554,8.690364699414937,HOLD,NORMAL
5200,30.276093888091562,28.671514718353176,7.426000709644276,CLOSE,LOW PRESSURE
5205,53.28205734252256,26.59076639235563,11.54954320380522,HOLD,NORMAL
5210,68.1225500711729,30.05684029068927,15.158528832967493,OPEN,HIGH PRESSURE
5215,39.04587394194873,26.432706729504474,11.014078257763622,CLOSE,LOW PRESSURE
5220,65.94579742150522,27.757844324614013,16.015245995265634,OPEN,HIGH PRESSURE
5225,67.89911870043008,26.995366735026337,15.654467463743275,OPEN,HIGH PRESSURE
5230,65.76305403663295,30.22050312029866,17.098541541408927,OPEN,HIGH PRESSURE
5235,68.60411153118699,28.32244095867661,13.836645667905527,OPEN,HIGH PRESSURE
5240,32.625202129000314,24.211277961935213,7.625747375019648,CLOSE,LOW PRESSURE
5245,59.784641006808,28.7225210574005,14.066774974275338,OPEN,HIGH PRESSURE
5250,59.34155833814678,30.98541092326208,13.897586687661686,OPEN,HIGH PRESSURE
5255,61.91806219264015,30.08634879301785,11.889497975483298,OPEN,HIGH PRESSURE
5260,51.12930835158744,30.043519217198984,13.16700899320639,HOLD,NORMAL
5265,48.1591992617008,29.298409215113296,12.18990450753697,HOLD,NORMAL
5270,31.992917205276857,24.181865819215613,9.461536300277846,CLOSE,LOW PRESSURE
5275,32.70602607572836,26.564421103524015,5.418213633389034,CLOSE,LOW PRESSURE
5280,34.85488116991214,28.007396141464305,9.484169216123378,CLOSE,LOW PRESSURE
5285,55.28489959074571,28.671761409415964,14.35648627050928,HOLD,NORMAL
5290,62.04517887399071,30.069646692858843,15.213867367904106,OPEN,HIGH PRESSURE
5295,31.734115528013433,25.672692086712104,11.074316619171428,CLOSE,LOW PRESSURE
5300,42.32354604913854,25.48931720269874,10.52732867336177,HOLD,NORMAL
5305,44.47695189324548,29.03343733582599,11.749677924534561,HOLD,NORMAL
5310,64.15426923181677,26.55780894249844,16.993923474787632,OPEN,HIGH PRESSURE
5315,42.58118634568525,27.559201062497753,11.58626938022364,HOLD,NORMAL
5320,37.74166593977558,26.737554647327,9.971769991345866,CLOSE,LOW PRESSURE
5325,62.173614277945624,30.211858221864,11.343897593455369,OPEN,HIGH PRESSURE
5330,41.04513852225996,29.463724733639964,10.433674214604688,HOLD,NORMAL
5335,50.52356170265122,27.55988900435273,12.099542941311254,HOLD,NORMAL
5340,36.09414737487962,24.447202084140713,7.1213781845879875,CLOSE,LOW PRESSURE
5345,37.394248452688565,26.462748079877752,10.337928554373839,CLOSE,LOW PRESSURE
5350,58.35786276850897,31.05910045439702,11.081611875485933,HOLD,NORMAL
5355,59.553085596262754,30.245184539048438,18.79393573476512,OPEN,HIGH PRESSURE
5360,42.19978788523745,30.23611769991613,11.266275987344837,HOLD,NORMAL
5365,51.42807209904631,30.203637121169358,9.581376996695635,HOLD,NORMAL
5370,63.26472829046432,28.401313282609895,11.556390499442482,OPEN,HIGH PRESSURE
5375,30.441530275500593,26.306001622686757,5.974943455945005,CLOSE,LOW PRESSURE
5380,53.87455610933181,28.66561292539797,10.143762856741114,HOLD,NORMAL
5385,65.40331235737891,27.338904770535617,12.544323718347696,OPEN,HIGH PRESSURE
5390,64.54609122325753,31.901860851254334,12.231100622598072,OPEN,HIGH PRESSURE
5395,64.1206846506406,30.826919027154947,12.252779682630996,OPEN,HIGH PRESSURE
5400,71.0201318712198,29.378915073557053,12.182420010191967,OPEN,HIGH PRESSURE
5405,31.225301931362814,28.131994845498845,9.569970774989036,CLOSE,LOW PRESSURE
5410,63.32863394051726,29.225875407874433,13.606389547139784,OPEN,HIGH PRESSURE
5415,29.234257290075618,27.04498417492592,10.873023702674661,CLOSE,LOW PRESSURE
5420,38.81986937801666,27.570600562691943,8.209017042936512,CLOSE,LOW PRESSURE
5425,30.595081899234515,26.204171273145374,11.622870454673828,CLOSE,LOW PRESSURE
5430,60.07783930439617,28.325799022599075,14.989098993012885,OPEN,HIGH PRESSURE
5435,35.50382806149452,26.689744269497446,12.322070077453507,CLOSE,LOW PRESSURE
5440,66.98518041147851,33.42481704300597,9.505436987346345,OPEN,HIGH PRESSURE
5445,54.05477695655474,26.09644242425758,14.363318882774392,HOLD,NORMAL
5450,50.59264017788794,24.97034137341176,8.013688350342859,HOLD,NORMAL
5455,50.885084714801685,27.075381196030524,11.119110649638445,HOLD,NORMAL
5460,31.67944281906952,23.79391740141609,11.125481535689815,CLOSE,LOW PRESSURE
5465,34.44093237819773,26.22727724800571,6.531216127467854,CLOSE,LOW PRESSURE
5470,66.68332951940009,28.51394786187222,14.7850321098175,OPEN,HIGH PRESSURE
5475,33.40421182505693,27.303715753936903,12.729976344388115,CLOSE,LOW PRESSURE
5480,49.459029138963814,30.750991465555625,10.735126397228333,HOLD,NORMAL
5485,31.794193999385058,29.646515937280935,11.910899203941392,CLOSE,LOW PRESSURE
5490,58.469003801185295,29.10044540746364,12.026144473445395,OPEN,HIGH PRESSURE
5495,43.90884513460673,28.330801407234347,12.105957786284018,HOLD,NORMAL
5500,66.95452339736458,29.850118001043377,12.603218154917776,OPEN,HIGH PRESSURE
5505,39.41087337974808,27.1179198749364,7.672752892428258,CLOSE,LOW PRESSURE
5510,67.85614890448159,30.933728608016626,15.06042026677879,OPEN,HIGH PRESSURE
5515,47.694882410162606,28.982977139907128,9.938377846698685,HOLD,NORMAL
5520,51.30847094830409,26.116457115148044,12.61540967336287,HOLD,NORMAL
5525,67.55277886875535,30.120230890809783,15.919179548121857,OPEN,HIGH PRESSURE
5530,69.2909146698124,30.057095765916667,15.809563573509546,OPEN,HIGH PRESSURE
5535,64.34389341508752,29.135756001224717,14.241660671922258,OPEN,HIGH PRESSURE
5540,66.5821000338808,27.210850030470233,12.951349827409699,OPEN,HIGH PRESSURE
5545,33.87232557667323,24.358921464491672,11.281429222822803,CLOSE,LOW PRESSURE
5550,61.053111938321024,27.787455645659488,12.63040923837561,OPEN,HIGH PRESSURE
5555,36.68220574803614,28.0152185500474,8.424145425762969,CLOSE,LOW PRESSURE
5560,71.1916151172279,27.695766554853087,13.93921225321626,OPEN,HIGH PRESSURE
5565,34.310793012680485,27.721306445568732,13.205286132320435,CLOSE,LOW PRESSURE
5570,34.15061966180205,27.78493517538533,9.773726848647778,CLOSE,LOW PRESSURE
5575,33.011510484075636,27.682358504638955,8.928010176934308,CLOSE,LOW PRESSURE
5580,31.718964174833168,26.03196983011844,8.14028280131688,CLOSE,LOW PRESSURE
5585,45.83697495814611,27.92068793217496,15.172223909665462,HOLD,NORMAL
5590,70.63363408113494,30.38646275926048,13.431023069404894,OPEN,HIGH PRESSURE
5595,36.842180291118744,25.500663855186524,9.394070210957112,CLOSE,LOW PRESSURE
5600,49.85421540061133,29.76540536021519,13.943049497144665,HOLD,NORMAL
5605,44.42661603542472,27.074280064833808,12.31897266185332,HOLD,NORMAL
5610,36.42345839254849,26.511758218412126,8.636568758958687,CLOSE,LOW PRESSURE
5615,35.065407276454806,27.917587760560117,8.729211664580557,CLOSE,LOW PRESSURE
5620,65.8241815475806,31.162682761426954,13.493538709067197,OPEN,HIGH PRESSURE
5625,65.88114480612425,30.31940532818641,11.119699377717263,OPEN,HIGH PRESSURE
5630,45.74525763873798,27.431830099283424,12.909502023675502,HOLD,NORMAL
5635,35.72224917905795,27.66243678563336,8.524463035564168,CLOSE,LOW PRESSURE
5640,53.968227690573855,27.523048316687948,11.337742751430007,HOLD,NORMAL
5645,67.80162049273405,30.05495071373218,15.81243703392272,OPEN,HIGH PRESSURE
5650,62.72977662443255,29.795685479121047,12.065107880138887,OPEN,HIGH PRESSURE
5655,68.39014275978525,30.458620773784975,16.06098287122434,OPEN,HIGH PRESSURE
5660,59.40713739734929,27.45902532302913,12.548703263385919,HOLD,NORMAL
5665,67.22272440390107,26.391030826140636,13.34170465640487,OPEN,HIGH PRESSURE
5670,61.20640887075229,25.558769708932967,11.40399465806275,OPEN,HIGH PRESSURE
5675,38.649804059458965,21.659438691684073,8.807048291969352,CLOSE,LOW PRESSURE
5680,34.4275687300083,27.548509622515716,9.629474750474122,CLOSE,LOW PRESSURE
5685,48.575023708321936,28.386020599345542,11.836436323037697,HOLD,NORMAL
5690,61.171520416013045,31.447649415378706,14.615713235190116,OPEN,HIGH PRESSURE
5695,36.024684454824666,27.31398533064509,9.522729085051683,CLOSE,LOW PRESSURE
5700,36.03473309421919,28.87106703599636,12.116749960504144,CLOSE,LOW PRESSURE
5705,50.74184970043456,26.949506125990716,11.184889041226505,HOLD,NORMAL
5710,56.971678882174935,29.18327985189618,16.272849367037345,OPEN,HIGH PRESSURE
5715,48.23063134983017,29.076167544837034,12.214054615740828,HOLD,NORMAL
5720,57.047664837627124,31.718843055989883,12.474509084579584,HOLD,NORMAL
5725,66.41895762252746,30.93914150203692,14.502128267487244,OPEN,HIGH PRESSURE
5730,31.931502951583585,28.88872480383757,10.765315807871348,CLOSE,LOW PRESSURE
5735,36.190477797493244,29.607157594203596,13.063766039664705,CLOSE,LOW PRESSURE
5740,44.33248219850823,31.062896041684937,14.244275173409534,HOLD,NORMAL
5745,71.93655491207873,29.935979510805947,14.314179096266505,OPEN,HIGH PRESSURE
5750,62.02240711587487,27.81909194224162,13.38084057638853,OPEN,HIGH PRESSURE
5755,61.18682701123416,28.377728427347872,17.70257952984432,HOLD,NORMAL
5760,29.965951777576848,30.365264384300513,9.73756265271026,CLOSE,LOW PRESSURE
5765,52.25469488934587,28.29050047168722,11.920875092448835,HOLD,NORMAL
5770,41.45822676702065,24.210279738297544,13.332924149558337,HOLD,NORMAL
5775,68.81660053424622,30.79822809340019,17.335601737571686,OPEN,HIGH PRESSURE
5780,70.90857746236246,30.89024482060987,13.940419957985236,OPEN,HIGH PRESSURE
5785,33.34699043953961,24.580430237371992,8.561974136022833,CLOSE,LOW PRESSURE
5790,32.943489874715134,29.130020003642848,15.332528793427143,CLOSE,LOW PRESSURE
5795,48.0298389271612,30.244682453130487,11.34945671489331,HOLD,NORMAL
5800,48.49877345628444,30.026316985730954,12.732403922075767,HOLD,NORMAL
5805,60.12676180914309,28.240574885805476,12.698272083583364,OPEN,HIGH PRESSURE
5810,35.485912150614176,27.549233060042404,9.548000580347244,CLOSE,LOW PRESSURE
5815,35.08383078386286,28.163584539722603,7.04549336219455,CLOSE,LOW PRESSURE
5820,63.66902157149845,33.13578605290426,13.737766328763332,OPEN,HIGH PRESSURE
5825,66.94916469803304,31.26631958550609,13.617706153613696,OPEN,HIGH PRESSURE
5830,65.70800787810046,28.25288585524235,13.212644867224014,OPEN,HIGH PRESSURE
5835,33.353374302372195,25.790822061575316,9.820239290204313,CLOSE,LOW PRESSURE
5840,47.04790376776008,27.161215395290444,13.144999102257456,HOLD,NORMAL
5845,36.4743376552885,27.55903357908642,10.801292761965152,CLOSE,LOW PRESSURE
5850,36.24567495411191,26.224876584902642,11.418159672569484,CLOSE,LOW PRESSURE
5855,67.63971516007128,30.254531209176164,12.270714636198782,OPEN,HIGH PRESSURE
5860,48.45361662817685,29.223218730136402,12.323632088819256,HOLD,NORMAL
5865,44.90283068256109,27.84071013487241,13.490126729030585,HOLD,NORMAL
5870,37.532779085203956,26.297207527475614,7.380109515407763,CLOSE,LOW PRESSURE
5875,42.61284921854765,27.03375083196655,9.944104811090032,HOLD,NORMAL
5880,36.54537074800767,27.40893146846295,10.362805957968519,CLOSE,LOW PRESSURE
5885,30.924295156187053,25.639663362392017,14.04591745766942,CLOSE,LOW PRESSURE
5890,52.985108092082825,26.21790470094255,10.439701409406716,HOLD,NORMAL
5895,44.54361089118422,26.839485981972334,10.310644071745177,HOLD,NORMAL
5900,68.30347472685507,27.096475623464844,14.892072003773201,OPEN,HIGH PRESSURE
5905,40.94326991553248,29.878988966496706,11.174807259285323,HOLD,NORMAL
5910,35.13682490700789,29.027417141676708,12.897845445935689,CLOSE,LOW PRESSURE
5915,68.28158305454924,29.702301145324405,11.893591249792763,OPEN,HIGH PRESSURE
5920,63.6202200743366,27.940866587278016,14.193058352767057,OPEN,HIGH PRESSURE
5925,55.682144773290624,27.498892521816476,10.255058949894604,HOLD,NORMAL
5930,30.328083757884865,24.9021786181448,11.993592091942961,CLOSE,LOW PRESSURE
5935,53.71011517503221,28.232211212180776,11.114464434646544,HOLD,NORMAL
5940,40.298907479423676,24.730892394427567,8.373610963905852,CLOSE,LOW PRESSURE
5945,35.27604623212917,24.58853076985532,9.930853790015263,CLOSE,LOW PRESSURE
5950,63.13595702906022,28.808783605091552,13.4012492295984,OPEN,HIGH PRESSURE
5955,63.59977836248046,31.732088103721846,17.141044464875215,OPEN,HIGH PRESSURE
5960,29.572314271849898,27.763389135051113,6.165189343480352,CLOSE,LOW PRESSURE
5965,35.45137309358854,25.193693265830877,10.454064744262148,CLOSE,LOW PRESSURE
5970,72.47110717699644,28.713107325019042,16.41725205986983,OPEN,HIGH PRESSURE
5975,35.75242731436788,27.68293512690884,9.822727623606406,CLOSE,LOW PRESSURE
5980,64.60687351409003,31.404621726892753,13.058481769502626,OPEN,HIGH PRESSURE
5985,55.04961904106847,27.955507641442388,10.546937972223327,HOLD,NORMAL
5990,65.8404086953098,31.386389647290784,14.665149564850788,OPEN,HIGH PRESSURE
5995,64.87748722234998,28.97088953453098,17.301067718377016,OPEN,HIGH PRESSURE
6000,68.42927292704974,29.566828260891057,14.236847613367138,OPEN,HIGH PRESSURE
6005,64.34552706240595,29.093734076352447,13.220612558606048,OPEN,HIGH PRESSURE
6010,65.17073542288168,30.466880252753512,12.45345444161953,OPEN,HIGH PRESSURE
6015,35.36810907619088,26.060566563514307,9.067450256696926,CLOSE,LOW PRESSURE
6020,65.03627769711741,30.874463454871254,15.182785280390755,OPEN,HIGH PRESSURE
6025,49.444741708265234,26.248374182219617,10.72686757511405,HOLD,NORMAL
6030,66.13654407118689,29.247198316065845,16.72526973994544,OPEN,HIGH PRESSURE
6035,54.63661702197293,28.777301281980836,11.177937227670615,HOLD,NORMAL
6040,48.288026757864536,30.043210412097615,12.103109125283519,HOLD,NORMAL
6045,65.31443330043597,32.10341183777258,12.820785385841432,OPEN,HIGH PRESSURE
6050,69.49127072797847,31.018369761639796,16.922075001765602,OPEN,HIGH PRESSURE
6055,65.1574840221074,31.00226723749308,11.151711503457152,OPEN,HIGH PRESSURE
6060,43.56037639695609,29.0730759987695,12.554166314930404,HOLD,NORMAL
6065,55.05546128427825,25.4420390657222,12.508845780249876,HOLD,NORMAL
6070,67.76348695428426,29.348226361007907,10.944917448077529,OPEN,HIGH PRESSURE
6075,40.50579279486331,25.92357497029252,6.212383276210742,CLOSE,LOW PRESSURE
6080,59.926520754341475,28.46304026318392,10.598838360435291,OPEN,HIGH PRESSURE
6085,64.33632723401598,30.99430162832204,13.227712888400845,OPEN,HIGH PRESSURE
6090,67.66993040458746,29.120480529444016,15.978803086286954,OPEN,HIGH PRESSURE
6095,63.85938809224514,28.366583846291142,13.230875859339653,OPEN,HIGH PRESSURE
6100,36.04858362002712,26.74546039400714,9.246398898514245,CLOSE,LOW PRESSURE
6105,65.05968263882487,29.28267477375452,13.463305386698746,OPEN,HIGH PRESSURE
6110,45.065182427804906,28.71820366624283,11.67257095542451,HOLD,NORMAL
6115,55.21256076838199,30.824295716223457,11.698546825598491,HOLD,NORMAL
6120,31.736381476155724,27.495417450477525,9.56886815444172,CLOSE,LOW PRESSURE
6125,33.95027436956854,26.800195583360797,10.425729180468903,CLOSE,LOW PRESSURE
6130,58.75794270391819,26.856934323315535,14.709687988511057,HOLD,NORMAL
6135,48.79019963363797,25.277782120238044,10.596948002829661,HOLD,NORMAL
6140,52.282316200868856,26.852542715823517,13.23334591196787,HOLD,NORMAL
6145,67.2322508935756,31.276356677435427,13.549489797272981,OPEN,HIGH PRESSURE
6150,69.1077103461534,32.37502248367788,14.277646226422492,OPEN,HIGH PRESSURE
6155,56.0149816884246,28.504719538141423,11.764381513105256,HOLD,NORMAL
6160,68.12914772427867,29.05415288847237,12.626186789491948,OPEN,HIGH PRESSURE
6165,37.53522930536487,26.6391753548572,9.421218649471614,CLOSE,LOW PRESSURE
6170,41.42944152811082,29.58791657478523,13.540192195179293,HOLD,NORMAL
6175,33.60082567343233,28.19016687935448,9.324900984816372,CLOSE,LOW PRESSURE
6180,40.318297328474635,21.993626277157546,8.67372620779971,CLOSE,LOW PRESSURE
6185,53.87882665500704,26.984337004806722,9.906655424343246,HOLD,NORMAL
6190,57.97975564883427,27.61901399662637,10.977667797209884,HOLD,NORMAL
6195,44.490677695373584,26.855426163284466,11.087986659239917,HOLD,NORMAL
6200,33.05456395155775,24.948816975110123,10.383912188497154,CLOSE,LOW PRESSURE
6205,33.99812475190495,27.894708658947806,13.908249701831071,CLOSE,LOW PRESSURE
6210,33.62112967322862,24.267811826503856,10.327296446126192,CLOSE,LOW PRESSURE
6215,35.95572323050694,28.104686617986236,7.151903868009909,CLOSE,LOW PRESSURE
6220,45.13209234689054,27.979685881737574,7.295879041216436,HOLD,NORMAL
6225,43.936821281210236,27.47761224885811,13.525435610358521,HOLD,NORMAL
